创意ID,创意名称,创意状态,创意审核状态,广告类型,推广目标,创意类型,笔记/素材ID,作者ID,笔记类型,计划名称,计划ID,创意创建时间,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
2874711177,通投-肉眼可见-星光款-定向-新号-25.11.13-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6914448d0000000004003ba5,66f67e4c000000001d03127d,视频笔记,通投-新号赛马-多款-定向-新号-25.11.13,155353616,2025-11-13 17:38:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2874711176,通投-小仙炖两款-合集款-定向-新号-25.11.13-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,691441e60000000004012ec5,66f67e4c000000001d03127d,图文笔记,通投-新号赛马-多款-定向-新号-25.11.13,155353616,2025-11-13 17:38:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2874354777,通投-爆款集合-合集款-定向-日弘-25.11.13-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6915810c000000000401378e,66f67e4c000000001d03127d,图文笔记,通投-爆款集合-合集款-定向-日弘-25.11.13-新笔记,155341519,2025-11-13 17:02:26,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2860180688,通投-云卷云舒_转载-星光款-灵犀人群包-官号-25.11.12,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68f9d0c70000000004016341,583691373460942ae8fc16bb,视频笔记,通投-云卷云舒_转载-星光款-灵犀人群包-官号-25.11.12,155063316,2025-11-12 09:23:31,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2844648993,通投-营养安全感-星光款-定向-日弘-25.11.7-新笔记,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690d9e5000000000050335ec,66f67e4c000000001d03127d,图文笔记,通投-营养安全感-星光款-定向-日弘-25.11.7-新笔记,154106435,2025-11-10 18:02:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2844537470,通投-营养安全感-星光款-灵犀人群包-日弘-25.11.10-新笔记,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690d9e5000000000050335ec,66f67e4c000000001d03127d,图文笔记,通投-营养安全感-星光款-灵犀人群包-日弘-25.11.10-新笔记,154745065,2025-11-10 18:01:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2844531828,通投-吃对才有效-青春款-定向-日弘-25.11.10-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6909c75f00000000050113d3,66f67e4c000000001d03127d,图文笔记,通投-吃对才有效-青春款-定向-日弘-25.11.10-新笔记,154749435,2025-11-10 17:58:03,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2841113869,通投-二胎孕妈私藏-星光款-灵犀人群包-日弘-25.11.10-新笔记-视频组,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fae9d80000000005032b06,66f67e4c000000001d03127d,视频笔记,通投-二胎孕妈私藏-星光款-灵犀人群包-日弘-25.11.10-新笔记-视频组,154664623,2025-11-10 11:30:14,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2841072368,通投-抗衰绝-星光款-系统-抖音-25.11.10-历史优质,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,686f876e000000000b01edb9,66f67e4c000000001d03127d,视频笔记,通投-抗衰绝-星光款-系统-日弘-25.11.10-历史优质,154649122,2025-11-10 11:28:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2840846296,通投-白白胖胖-星光款-定向-抖音-25.11.10-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68ef7968000000000301210f,66f67e4c000000001d03127d,视频笔记,通投-白白胖胖-星光款-定向-抖音-25.11.10-新笔记,154649037,2025-11-10 11:27:08,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2840581589,通投-二胎妈妈经验-合集款-定向-官号-25.11.10-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68478d15000000002102e0a5,583691373460942ae8fc16bb,图文笔记,通投-二胎妈妈经验-合集款-定向-官号-25.11.10-历史优质,154652944,2025-11-10 10:46:42,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2836379494,通投-AyanWang转载-青春款-系统-新号-25.11.7-新笔记,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690d744f00000000040112df,66f67e4c000000001d03127d,视频笔记,通投-AyanWang转载-青春款-系统-新号-25.11.7-新笔记,154518612,2025-11-09 21:36:13,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2816478256,通投-入门燕窝-青春款-定向-日弘-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690d88fb0000000004016ee0,66f67e4c000000001d03127d,图文笔记,通投-入门燕窝-青春款-定向-日弘-25.11.7-新笔记,154108649,2025-11-07 16:15:12,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815743292,通投-AyanWang转载-青春款-定向-新号-25.11.7-新笔记,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690d744f00000000040112df,66f67e4c000000001d03127d,视频笔记,通投-AyanWang转载-青春款-定向-新号-25.11.7-新笔记,154080160,2025-11-07 14:57:54,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815530151,通投-云卷云舒_转载-星光款-定向-官号-25.11.7,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68f9d0c70000000004016341,583691373460942ae8fc16bb,视频笔记,通投-官号赛马1-多款-定向-官号-25.11.7,154089904,2025-11-07 14:50:31,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815530150,通投-minychung转载-星光款-定向-官号-25.11.7,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6909ce5f0000000004017a13,583691373460942ae8fc16bb,视频笔记,通投-官号赛马1-多款-定向-官号-25.11.7,154089904,2025-11-07 14:50:31,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815530149,通投-十元小羊转载-星光款-定向-官号-25.11.7,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6909c8b2000000000503103a,583691373460942ae8fc16bb,视频笔记,通投-官号赛马1-多款-定向-官号-25.11.7,154089904,2025-11-07 14:50:31,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815530148,通投-黄暄雅Hyuna转载-星光款-定向-官号-25.11.7,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690309ef0000000004006b8c,583691373460942ae8fc16bb,视频笔记,通投-官号赛马1-多款-定向-官号-25.11.7,154089904,2025-11-07 14:50:31,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815499350,通投-收益最牛-青春款-定向-日弘-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68f9f8a50000000004010c9e,66f67e4c000000001d03127d,图文笔记,通投-收益最牛-青春款-定向-日弘-25.11.7-新笔记,154083960,2025-11-07 14:32:41,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815394999,通投-秋冬养生就囤-青春款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4a820000000003011bd4,66f67e4c000000001d03127d,图文笔记,通投-新号赛马2-多款-定向-新号-25.11.7,154073164,2025-11-07 14:30:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815394998,通投-孕妈双十一必囤-青春款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4a870000000003035252,66f67e4c000000001d03127d,图文笔记,通投-新号赛马2-多款-定向-新号-25.11.7,154073164,2025-11-07 14:30:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815394997,通投-带走半年-青春款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fa0029000000000302c1ec,66f67e4c000000001d03127d,视频笔记,通投-新号赛马2-多款-定向-新号-25.11.7,154073164,2025-11-07 14:30:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815394996,通投-无套路机制-青春款-定向-新号-25.11.7-新笔记,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4a85000000000301a7c2,66f67e4c000000001d03127d,图文笔记,通投-新号赛马2-多款-定向-新号-25.11.7,154073164,2025-11-07 14:30:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815394995,通投-这么能送的-星光款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fa00b900000000030106a6,66f67e4c000000001d03127d,视频笔记,通投-新号赛马2-多款-定向-新号-25.11.7,154073164,2025-11-07 14:30:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815394994,通投-孕妈妈小仙炖-合集款-定向-新号-25.11.7-新笔记,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4a80000000000303b348,66f67e4c000000001d03127d,图文笔记,通投-新号赛马2-多款-定向-新号-25.11.7,154073164,2025-11-07 14:30:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815436266,通投-素颜自由-青春款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4ac9000000000301fef0,66f67e4c000000001d03127d,图文笔记,通投-新号赛马1-多款-定向-新号-25.11.7,154063504,2025-11-07 14:27:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815436265,通投-天亮要续航-青春款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4ace0000000003011de9,66f67e4c000000001d03127d,图文笔记,通投-新号赛马1-多款-定向-新号-25.11.7,154063504,2025-11-07 14:27:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815436264,通投-内调人双11-星光款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4b9c000000000300c695,66f67e4c000000001d03127d,图文笔记,通投-新号赛马1-多款-定向-新号-25.11.7,154063504,2025-11-07 14:27:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815436263,通投-双十一跟数姐-星光款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4ba6000000000302e95d,66f67e4c000000001d03127d,图文笔记,通投-新号赛马1-多款-定向-新号-25.11.7,154063504,2025-11-07 14:27:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815436262,通投-月套装狂省-星光款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4ba80000000003020d54,66f67e4c000000001d03127d,图文笔记,通投-新号赛马1-多款-定向-新号-25.11.7,154063504,2025-11-07 14:27:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815436261,通投-孕期滋-星光款-定向-新号-25.11.7-历史优质,暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,6777ab65000000001300e759,66f67e4c000000001d03127d,图文笔记,通投-新号赛马1-多款-定向-新号-25.11.7,154063504,2025-11-07 14:27:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815436260,通投-宝妈双十一-星光款-定向-新号-25.11.7-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68fb4ead000000000301853f,66f67e4c000000001d03127d,图文笔记,通投-新号赛马1-多款-定向-新号-25.11.7,154063504,2025-11-07 14:27:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2815196326,通投-高效变美-青春款-定向-日弘-25.11.7-新笔记-视频组,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690d876b00000000040065b8,66f67e4c000000001d03127d,视频笔记,通投-高效变美-青春款-定向-日弘-25.11.7-新笔记-视频组,154057053,2025-11-07 13:54:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2803757853,通投-宝妈亲测-星光款-定向-日弘-25.11.6-新笔记-视频组,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68ede2560000000004028b00,66f67e4c000000001d03127d,视频笔记,通投-宝妈亲测-星光款-定向-日弘-25.11.6-新笔记-视频组,153868350,2025-11-06 11:38:50,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2791891044,通投-白白胖胖-星光款-定向-抖音-25.11.5-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68ef7968000000000301210f,66f67e4c000000001d03127d,视频笔记,通投-10月达标赛马2-多款-定向-新号-25.11.5,153629185,2025-11-05 08:55:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2791891043,通投-燕窝也-合集款-定向-日弘-25.11.5-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,672d88bf000000001d0385de,583691373460942ae8fc16bb,图文笔记,通投-10月达标赛马2-多款-定向-新号-25.11.5,153629185,2025-11-05 08:55:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2791891042,通投-燕窝新-合集款-定向-日弘-25.11.5-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6735ba5f000000003c015663,583691373460942ae8fc16bb,图文笔记,通投-10月达标赛马2-多款-定向-新号-25.11.5,153629185,2025-11-05 08:55:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2791891041,通投-冤枉钱-合集款-定向-日弘-25.11.5-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,684b88e4000000002100a26c,66f67e4c000000001d03127d,图文笔记,通投-10月达标赛马2-多款-定向-新号-25.11.5,153629185,2025-11-05 08:55:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2791891040,通投-小白选-合集款-定向-日弘-25.11.5-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67af0cf3000000002803797b,66f67e4c000000001d03127d,图文笔记,通投-10月达标赛马2-多款-定向-新号-25.11.5,153629185,2025-11-05 08:55:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2791891039,通投-宝妈亲测-星光款-定向-日弘-25.11.5-新笔记-视频组,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68ede2560000000004028b00,66f67e4c000000001d03127d,视频笔记,通投-10月达标赛马2-多款-定向-新号-25.11.5,153629185,2025-11-05 08:55:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2791891038,通投-糯米团子-星光款-定向-官号-25.11.5-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,689982bd0000000023035472,583691373460942ae8fc16bb,图文笔记,通投-10月达标赛马2-多款-定向-新号-25.11.5,153629185,2025-11-05 08:55:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2791891037,通投-饱满肌-青春款-定向-日弘-25.11.5-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,686f734e000000002400bf48,66f67e4c000000001d03127d,图文笔记,通投-10月达标赛马2-多款-定向-新号-25.11.5,153629185,2025-11-05 08:55:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787564000,通投-孕期状-星光款-定向-日弘-25.11.4-优化测试,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67caaf3a0000000029039d9a,66f67e4c000000001d03127d,图文笔记,通投-孕期状-星光款-定向-日弘-25.11.4-优化测试,153534893,2025-11-04 18:58:18,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787235779,通投-吃对才有效-青春款-系统-日弘-25.11.4-新笔记,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6909c75f00000000050113d3,66f67e4c000000001d03127d,图文笔记,通投-吃对才有效-青春款-系统-日弘-25.11.4-新笔记,153532239,2025-11-04 17:38:01,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787068097,通投-白白胖胖-星光款-灵犀人群包-抖音-25.11.4-新笔记,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68ef7968000000000301210f,66f67e4c000000001d03127d,视频笔记,通投-10月达标赛马2-多款-灵犀人群包-新号-25.11.4,153531021,2025-11-04 17:16:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787068096,通投-燕窝也-合集款-灵犀人群包-日弘-25.11.4-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,672d88bf000000001d0385de,583691373460942ae8fc16bb,图文笔记,通投-10月达标赛马2-多款-灵犀人群包-新号-25.11.4,153531021,2025-11-04 17:16:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787068095,通投-燕窝新-合集款-灵犀人群包-日弘-25.11.4-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6735ba5f000000003c015663,583691373460942ae8fc16bb,图文笔记,通投-10月达标赛马2-多款-灵犀人群包-新号-25.11.4,153531021,2025-11-04 17:16:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787068094,通投-冤枉钱-合集款-灵犀人群包-日弘-25.11.4-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,684b88e4000000002100a26c,66f67e4c000000001d03127d,图文笔记,通投-10月达标赛马2-多款-灵犀人群包-新号-25.11.4,153531021,2025-11-04 17:16:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787068093,通投-小白选-合集款-灵犀人群包-日弘-25.11.4-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67af0cf3000000002803797b,66f67e4c000000001d03127d,图文笔记,通投-10月达标赛马2-多款-灵犀人群包-新号-25.11.4,153531021,2025-11-04 17:16:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787068092,通投-宝妈亲测-星光款-灵犀人群包-日弘-25.11.4-新笔记-视频组,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68ede2560000000004028b00,66f67e4c000000001d03127d,视频笔记,通投-10月达标赛马2-多款-灵犀人群包-新号-25.11.4,153531021,2025-11-04 17:16:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
2787068091,通投-糯米团子-星光款-灵犀人群包-官号-25.11.3-历史优质,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,689982bd0000000023035472,583691373460942ae8fc16bb,图文笔记,通投-10月达标赛马2-多款-灵犀人群包-新号-25.11.4,153531021,2025-11-04 17:16:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
