创意ID,创意名称,创意状态,创意审核状态,广告类型,推广目标,创意类型,笔记/素材ID,作者ID,笔记类型,计划名称,计划ID,创意创建时间,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
1982199584,直播通投托管-双层大胸-自产-夏天-直播人群-ROI-8.5-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,689061cc0000000023036800,5c6e75ba000000001201be11,视频笔记,直播通投托管-双层大胸-自产-夏天-直播人群-ROI-8.5-视频,132443370,2025-08-05 10:46:54,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975973879,直播通投托管-糯糯杯&经典&星河-达人-喝奶又舔盖-服饰直播（36+）-ROI-8.4-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67d3b6bc000000000e00628a,5bffd88e0000000008006d81,视频笔记,直播通投托管-糯糯杯&经典&星河-达人-喝奶又舔盖-服饰直播（36+）-ROI-8.4-视频,132290300,2025-08-04 15:34:24,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975972823,直播通投托管-糯糯杯&经典&星河-达人-喝奶又舔盖-时尚态度（36+）-ROI-8.4-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67d3b6bc000000000e00628a,5bffd88e0000000008006d81,视频笔记,直播通投托管-糯糯杯&经典&星河-达人-喝奶又舔盖-时尚态度（36+）-ROI-8.4-视频,132284524,2025-08-04 15:33:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975867202,直播通投托管-糯糯杯大胸-自产-大胸显瘦-服饰直播（36+）-ROI-8.4,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-大胸显瘦-服饰直播（36+）-ROI-8.4,132270703,2025-08-04 15:32:21,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975775065,直播通投托管-糯糯杯大胸-自产-大胸显瘦-时尚态度（36+）-ROI-8.4,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-大胸显瘦-时尚态度（36+）-ROI-8.4,132281592,2025-08-04 15:31:51,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975921853,直播通投托管-经典大胸-自产-DNA-服饰直播（36+）-ROI-8.4-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,680613b4000000001d01fafe,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-DNA-服饰直播（36+）-ROI-8.4-视频,132281489,2025-08-04 15:30:01,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975824228,直播通投托管-经典大胸-自产-DNA-时尚态度（36+）-ROI-8.4-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,680613b4000000001d01fafe,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-DNA-时尚态度（36+）-ROI-8.4-视频,132275524,2025-08-04 15:29:23,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975863065,直播通投托管-轻挺系列-自产-烦恼-时尚态度（36+）-ROI-8.4-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6887219a000000001c0323c3,5c6e75ba000000001201be11,视频笔记,直播通投托管-轻挺系列-自产-烦恼-时尚态度（36+）-ROI-8.4-视频,132281358,2025-08-04 15:28:07,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975861179,直播通投托管-轻挺系列-自产-烦恼-服饰直播（36+）-ROI-8.4-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6887219a000000001c0323c3,5c6e75ba000000001201be11,视频笔记,直播通投托管-轻挺系列-自产-烦恼-服饰直播（36+）-ROI-8.4-视频,132281235,2025-08-04 15:26:04,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1975916096,直播通投托管-经典大胸-自产-显瘦神器-直播人群-ROI-8.4,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67c16251000000000d01580e,5c6e75ba000000001201be11,图文笔记,直播通投托管-经典大胸-自产-显瘦神器-直播人群-ROI-8.4,132281034,2025-08-04 15:23:14,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1974323827,直播通投托管-经典大胸-自产-DNA-直播人群-ROI-8.4-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,680613b4000000001d01fafe,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-DNA-直播人群-ROI-8.4-视频,132204817,2025-08-04 11:06:55,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1958926782,直播通投托管-经典大胸-自产-秘诀-直播人群-ROI-8.2,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68535e410000000023004488,5c6e75ba000000001201be11,图文笔记,直播通投托管-经典大胸-自产-秘诀-直播人群-ROI-8.2,131943015,2025-08-02 09:06:59,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1951004800,直播通投托管-糯糯杯大胸-自产-蕾丝焕新季-核心（36+）-ROI-8.1,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,688b3eee000000002302b792,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-蕾丝焕新季-核心（36+）-ROI-8.1,131731458,2025-08-01 09:58:51,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1950690945,直播通投托管-糯糯杯大胸-自产-魔法内衣-直播人群-ROI-8.1,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,68414be50000000021001978,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-魔法内衣-直播人群-ROI-8.1,131736274,2025-08-01 09:49:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934873300,直播通投托管-轻挺系列-自产-烦恼-核心（36+）-ROI-7.30-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6887219a000000001c0323c3,5c6e75ba000000001201be11,视频笔记,直播通投托管-轻挺系列-自产-烦恼-核心（36+）-ROI-7.30-视频,131332377,2025-07-30 10:08:42,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934727714,直播通投托管-轻挺系列-自产-存在感-核心（36+）-ROI-7.30-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,685bb1be000000001d00cae3,5c6e75ba000000001201be11,视频笔记,直播通投托管-轻挺系列-自产-存在感-核心（36+）-ROI-7.30-视频,131327642,2025-07-30 10:08:12,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934722686,直播通投托管-糯糯杯&经典&星河-达人-苦茶苦茶子-直播人群-ROI-7.30-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67e278d5000000001b039392,60af984c000000000101fc0a,视频笔记,直播通投托管-糯糯杯&经典&星河-达人-苦茶苦茶子-直播人群-ROI-7.30-视频,131327511,2025-07-30 10:05:07,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934808630,直播通投托管-糯糯杯&经典&星河-达人-喝奶又舔盖-直播人群-ROI-7.30-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67d3b6bc000000000e00628a,5bffd88e0000000008006d81,视频笔记,直播通投托管-糯糯杯&经典&星河-达人-喝奶又舔盖-直播人群-ROI-7.30-视频,131321639,2025-07-30 10:04:10,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934616400,直播通投托管-双层大胸-自产-回不去-直播人群-ROI-7.30-视频,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,686cbd16000000002400dc0b,5c6e75ba000000001201be11,视频笔记,直播通投托管-双层大胸-自产-回不去-直播人群-ROI-7.30-视频,131342659,2025-07-30 10:03:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934716355,直播通投托管-轻挺系列-自产-防凸-直播人群-ROI-7.30-视频,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,686cbb5200000000220330fb,5c6e75ba000000001201be11,视频笔记,直播通投托管-轻挺系列-自产-防凸-直播人群-ROI-7.30-视频,131337025,2025-07-30 10:02:32,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934758183,直播通投托管-经典大胸-自产-木瓜-核心（36+）-ROI-7.30-视频,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,68833ca5000000002201cfca,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-木瓜-核心（36+）-ROI-7.30-视频,131336974,2025-07-30 10:00:58,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934754203,直播通投托管-经典大胸-自产-DNA-直播人群-ROI-7.30-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,680613b4000000001d01fafe,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-DNA-直播人群-ROI-7.30-视频,131321487,2025-07-30 09:59:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1934650404,直播通投托管-经典大胸-自产-秘诀-核心（36+）-ROI-7.30,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68535e410000000023004488,5c6e75ba000000001201be11,图文笔记,直播通投托管-经典大胸-自产-秘诀-核心（36+）-ROI-7.30,131342495,2025-07-30 09:58:58,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1921259902,直播通投托管-糯糯杯大胸-自产-大胸显瘦-细节装饰（36+）-ROI-7.28,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-大胸显瘦-细节装饰（36+）-ROI-7.28,130967669,2025-07-28 16:04:51,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1921141056,直播通投托管-糯糯杯大胸-自产-大胸显瘦-直播人群-ROI-7.28,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-大胸显瘦-直播人群-ROI-7.28,130972913,2025-07-28 16:03:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1918961927,直播通投托管-经典大胸-自产-木瓜-直播人群-ROI-7.28-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68833ca5000000002201cfca,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-木瓜-直播人群-ROI-7.28-视频,130898287,2025-07-28 10:43:42,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1918664278,直播通投托管-糯糯杯大胸-自产-开挂-核心（36+）-ROI-7.28,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67ebb7c0000000001b0249d3,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-开挂-核心（36+）-ROI-7.28,130877124,2025-07-28 10:09:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898580012,直播通投托管-糯糯杯&星河-达人-星河慢慢-精致中产-ROI-7.25-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67efa546000000001c00fa51,5c8a64b20000000010006c27,视频笔记,直播通投托管-糯糯杯&星河-达人-星河慢慢-精致中产-ROI-7.25-视频,130343273,2025-07-25 14:28:52,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898463460,直播通投托管-糯糯杯&星河-达人-星河慢慢-直播人群-ROI-7.25-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67efa546000000001c00fa51,5c8a64b20000000010006c27,视频笔记,直播通投托管-糯糯杯&星河-达人-星河慢慢-直播人群-ROI-7.25-视频,130354213,2025-07-25 14:28:20,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898578939,直播通投托管-星河日系-自产-蕾丝战甲-直播人群-ROI-7.25-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,682566f600000000210187fe,5c6e75ba000000001201be11,视频笔记,直播通投托管-星河日系-自产-蕾丝战甲-直播人群-ROI-7.25-视频,130348881,2025-07-25 14:27:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898376562,直播通投托管-糯糯杯大胸-自产-瘦身咒-精致中产-ROI-7.25,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,685bc06c000000002001867a,5c6e75ba000000001201be11,视频笔记,直播通投托管-糯糯杯大胸-自产-瘦身咒-精致中产-ROI-7.25,130354142,2025-07-25 14:26:51,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898518404,直播通投托管-糯糯杯大胸-自产-开挂-直播人群-ROI-7.25,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67ebb7c0000000001b0249d3,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-开挂-直播人群-ROI-7.25,130343143,2025-07-25 14:26:05,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898516856,直播通投手动-经典大胸-自产-悟了-直播人群-ROI-7.25-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67edeb41000000001b0240bc,5c6e75ba000000001201be11,视频笔记,直播通投手动-经典大胸-自产-悟了-直播人群-ROI-7.25-视频,130359322,2025-07-25 14:24:15,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898574587,直播通投托管-经典大胸-自产-显薄显瘦-直播人群（36+）-ROI-7.25,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,680afd56000000001c00d6da,5c6e75ba000000001201be11,图文笔记,直播通投托管-经典大胸-自产-显薄显瘦-直播人群（36+）-ROI-7.25,130364565,2025-07-25 14:23:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898414526,直播通投托管-糯糯杯大胸-自产-魔法内衣-直播人群-ROI-7.25,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68414be50000000021001978,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-魔法内衣-直播人群-ROI-7.25,130342621,2025-07-25 14:17:23,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1898306844,直播通投托管-糯糯杯大胸-自产-开挂-核心（36+）-ROI-7.25,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67ebb7c0000000001b0249d3,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-开挂-核心（36+）-ROI-7.25,130364205,2025-07-25 14:16:56,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1890209344,直播通投托管-星河系列2.0-自产-作弊器-直播人群-ROI-7.24,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,6881cd2d000000001d00c011,5c6e75ba000000001201be11,视频笔记,直播通投托管-星河系列2.0-自产-作弊器-直播人群-ROI-7.24,130099299,2025-07-24 14:34:10,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1890420478,直播通投托管-星河系列2.0-自产-作弊器-精致中产-ROI-7.24,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,6881cd2d000000001d00c011,5c6e75ba000000001201be11,视频笔记,直播通投托管-星河系列2.0-自产-作弊器-精致中产-ROI-7.24,130099270,2025-07-24 14:33:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1890363244,直播通投托管-超薄蕾丝-自产-大胸救星-直播人群-ROI-7.24,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6881cbf0000000002001a9c3,5c6e75ba000000001201be11,视频笔记,直播通投托管-超薄蕾丝-自产-大胸救星-直播人群-ROI-7.24,130104797,2025-07-24 14:33:02,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1890205363,直播通投托管-超薄蕾丝-自产-大胸救星-精致中产-ROI-7.24,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6881cbf0000000002001a9c3,5c6e75ba000000001201be11,视频笔记,直播通投托管-超薄蕾丝-自产-大胸救星-精致中产-ROI-7.24,130104730,2025-07-24 14:31:46,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1867944679,直播通投托管-超薄蕾丝-自产-锁死-核心（36+）-ROI-7.21-视频,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,687a1db9000000001c030fd3,5c6e75ba000000001201be11,视频笔记,直播通投托管-超薄蕾丝-自产-锁死-核心（36+）-ROI-7.21-视频,129469806,2025-07-21 18:03:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1867999845,直播通投托管-糯糯杯大胸-自产-缩胸术-核心（36+）-ROI-7.21-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,687a1cca000000002203f44e,5c6e75ba000000001201be11,视频笔记,直播通投托管-糯糯杯大胸-自产-缩胸术-核心（36+）-ROI-7.21-视频,129469742,2025-07-21 18:02:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1866898404,直播通投托管-超薄蕾丝-自产-锁死-细节装饰（36+）-ROI-7.21-视频,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,687a1db9000000001c030fd3,5c6e75ba000000001201be11,视频笔记,直播通投托管-超薄蕾丝-自产-锁死-细节装饰（36+）-ROI-7.21-视频,129437268,2025-07-21 15:35:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1866740901,直播通投托管-糯糯杯大胸-自产-缩胸术-细节装饰（36+）-ROI-7.21-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,687a1cca000000002203f44e,5c6e75ba000000001201be11,视频笔记,直播通投托管-糯糯杯大胸-自产-缩胸术-细节装饰（36+）-ROI-7.21-视频,129446321,2025-07-21 15:34:53,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1864755675,直播通投手动-经典大胸-自产-悟了-精致中产-ROI-7.21-视频,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,67edeb41000000001b0240bc,5c6e75ba000000001201be11,视频笔记,直播通投手动-经典大胸-自产-悟了-精致中产-ROI-7.21-视频,129360428,2025-07-21 10:04:47,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1864846036,直播通投托管-糯糯杯大胸-自产-魔法内衣-精致中产-ROI-7.21,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68414be50000000021001978,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-魔法内衣-精致中产-ROI-7.21,129360414,2025-07-21 10:04:01,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1864636009,直播通投托管-糯糯杯大胸-自产-魔法内衣-细节装饰（36+）-ROI-7.21,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,68414be50000000021001978,5c6e75ba000000001201be11,图文笔记,直播通投托管-糯糯杯大胸-自产-魔法内衣-细节装饰（36+）-ROI-7.21,129369133,2025-07-21 10:03:31,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
