创意ID,创意名称,创意状态,创意审核状态,广告类型,推广目标,创意类型,笔记/素材ID,作者ID,笔记类型,商品ID,计划名称,计划ID,创意创建时间,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
3911387144,商品-子申Spring-星光款-行业兴趣人群-达人-26.3.3,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6918813a00000000050390ba,66a4d8aa000000001d0310d4,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-2月潜力笔记合集-星光款-行业兴趣人群-26.3.3,177606603,2026-03-03 18:18:06,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3911387143,商品-黛西也是得喜-星光款-行业兴趣人群-达人-26.3.3,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69159f3c000000000d03a4eb,55c2d947c2bdeb128a723508,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-2月潜力笔记合集-星光款-行业兴趣人群-26.3.3,177606603,2026-03-03 18:18:06,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3910722621,商品-补对了-星光款-孕期人群-日弘-26.3.3-历史优质,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69328e92000000001e03bf8e,66f67e4c000000001d03127d,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-2月潜力笔记合集-星光款-孕期人群-26.3.3,177593447,2026-03-03 17:12:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3910722620,商品-好搭子-星光款-孕期人群-新号-26.3.3,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,697c75a900000000220088d2,66f67e4c000000001d03127d,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-2月潜力笔记合集-星光款-孕期人群-26.3.3,177593447,2026-03-03 17:12:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3910722619,商品-孕期怎么-星光款-孕期人群-新号-26.3.3,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,698306350000000021033738,66f67e4c000000001d03127d,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-2月潜力笔记合集-星光款-孕期人群-26.3.3,177593447,2026-03-03 17:12:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3910722618,商品-子申Spring-星光款-孕期人群-达人-26.3.3,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6918813a00000000050390ba,66a4d8aa000000001d0310d4,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-2月潜力笔记合集-星光款-孕期人群-26.3.3,177593447,2026-03-03 17:12:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3910722617,商品-黛西也是得喜-星光款-孕期人群-达人-26.3.3,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69159f3c000000000d03a4eb,55c2d947c2bdeb128a723508,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-2月潜力笔记合集-星光款-孕期人群-26.3.3,177593447,2026-03-03 17:12:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3861548903,商品-小白选-合集款-孕期人群-日弘-26.2.26,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,67af0cf3000000002803797b,66f67e4c000000001d03127d,图文笔记,"674969bfa7f7b300017224be,6469daecdb9efc0001207e99,5badcb8246283915feab7570",商品-小白选-合集款-孕期人群-日弘-26.2.26,176540391,2026-02-26 10:32:38,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3776403275,商品-新年商务送礼指南-马年礼盒-系统-日弘-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6964a0df000000001a02b492,66f67e4c000000001d03127d,视频笔记,"6970a08f449b1400019104df,695601b0d96c4500012eba2b,695601acd96c4500012eb9ea,695601aad96c4500012eb9da",商品-爆文合集-马年礼盒-系统-26.2.12,174948178,2026-02-12 13:24:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3776403274,商品-送礼首选-马年礼盒-系统-新号-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6960df74000000001a02df87,66f67e4c000000001d03127d,视频笔记,"6970a08f449b1400019104df,695601b0d96c4500012eba2b,695601acd96c4500012eb9ea,695601aad96c4500012eb9da",商品-爆文合集-马年礼盒-系统-26.2.12,174948178,2026-02-12 13:24:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3776403273,商品-杨杨🐑-马年礼盒-系统-达人-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6968cb67000000002203903c,5935459350c4b40384475304,图文笔记,"6970a08f449b1400019104df,695601b0d96c4500012eba2b,695601acd96c4500012eb9ea,695601aad96c4500012eb9da",商品-爆文合集-马年礼盒-系统-26.2.12,174948178,2026-02-12 13:24:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3776403272,商品-守护在意的人-马年礼盒-系统-官号-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,695ccaef000000001a021a8f,583691373460942ae8fc16bb,图文笔记,"6970a08f449b1400019104df,695601b0d96c4500012eba2b,695601acd96c4500012eb9ea,695601aad96c4500012eb9da",商品-爆文合集-马年礼盒-系统-26.2.12,174948178,2026-02-12 13:24:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3776403271,商品-恩崽妈-马年礼盒-系统-达人-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,696f1b51000000000a028fd8,63353dec000000001802f0f6,视频笔记,"6970a08f449b1400019104df,695601b0d96c4500012eba2b,695601acd96c4500012eb9ea,695601aad96c4500012eb9da",商品-爆文合集-马年礼盒-系统-26.2.12,174948178,2026-02-12 13:24:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3776403270,商品-新成员官宣-马年礼盒-系统-官号-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69732bf0000000001a030145,583691373460942ae8fc16bb,图文笔记,"6970a08f449b1400019104df,695601b0d96c4500012eba2b,695601acd96c4500012eb9ea,695601aad96c4500012eb9da",商品-爆文合集-马年礼盒-系统-26.2.12,174948178,2026-02-12 13:24:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3775185553,通投-这篇就够-青春款-孕期人群-日弘-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,692e4ce0000000001e031250,66f67e4c000000001d03127d,图文笔记,"687753efebefca0001245a52,687755e49e837400013625c9,68930cc18fe347000133c693",商品-爆文潜力合集-青春款-孕期人群-26.2.12,174925112,2026-02-12 10:03:42,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3775185552,通投-给宝宝满满-青春款-孕期人群-新号-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6914459c00000000050383ed,66f67e4c000000001d03127d,视频笔记,"687753efebefca0001245a52,687755e49e837400013625c9,68930cc18fe347000133c693",商品-爆文潜力合集-青春款-孕期人群-26.2.12,174925112,2026-02-12 10:03:42,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3775185551,通投-素颜自由-青春款-孕期人群-新号-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,68fb4ac9000000000301fef0,66f67e4c000000001d03127d,图文笔记,"687753efebefca0001245a52,687755e49e837400013625c9,68930cc18fe347000133c693",商品-爆文潜力合集-青春款-孕期人群-26.2.12,174925112,2026-02-12 10:03:42,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3775185550,通投-聪明孕-青春款-孕期人群-日弘-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,66714c48000000001d0161ee,583691373460942ae8fc16bb,图文笔记,"687753efebefca0001245a52,687755e49e837400013625c9,68930cc18fe347000133c693",商品-爆文潜力合集-青春款-孕期人群-26.2.12,174925112,2026-02-12 10:03:42,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3775020777,通投-这篇就够-青春款-系统-日弘-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,692e4ce0000000001e031250,66f67e4c000000001d03127d,图文笔记,"687753efebefca0001245a52,687755e49e837400013625c9,68930cc18fe347000133c693",商品-爆文潜力合集-青春款-系统-26.2.12,174919237,2026-02-12 10:02:57,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3775020776,通投-给宝宝满满-青春款-系统-新号-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6914459c00000000050383ed,66f67e4c000000001d03127d,视频笔记,"687753efebefca0001245a52,687755e49e837400013625c9,68930cc18fe347000133c693",商品-爆文潜力合集-青春款-系统-26.2.12,174919237,2026-02-12 10:02:57,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3775020775,通投-素颜自由-青春款-系统-新号-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,68fb4ac9000000000301fef0,66f67e4c000000001d03127d,图文笔记,"687753efebefca0001245a52,687755e49e837400013625c9,68930cc18fe347000133c693",商品-爆文潜力合集-青春款-系统-26.2.12,174919237,2026-02-12 10:02:57,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3775020774,通投-聪明孕-青春款-系统-日弘-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,66714c48000000001d0161ee,583691373460942ae8fc16bb,图文笔记,"687753efebefca0001245a52,687755e49e837400013625c9,68930cc18fe347000133c693",商品-爆文潜力合集-青春款-系统-26.2.12,174919237,2026-02-12 10:02:57,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774813082,商品-补对了-星光款-孕期人群-日弘-26.2.12-视频组,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69328e92000000001e03bf8e,66f67e4c000000001d03127d,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-潜力笔记合集-星光款-孕期人群-26.2.12,174907084,2026-02-12 09:54:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774813081,商品-子申Spring-星光款-孕期人群-达人-26.2.12,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6918813a00000000050390ba,66a4d8aa000000001d0310d4,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-潜力笔记合集-星光款-孕期人群-26.2.12,174907084,2026-02-12 09:54:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774813080,商品-说点大实话-星光款-孕期人群-新号-26.2.12,审核状态异常,审核拒绝,通投,商品7日总支付ROI,笔记（商品组件）,694d0203000000001e0052ff,66f67e4c000000001d03127d,图文笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-潜力笔记合集-星光款-孕期人群-26.2.12,174907084,2026-02-12 09:54:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774862706,商品-补对了-星光款-系统-日弘-26.2.12-视频组,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69328e92000000001e03bf8e,66f67e4c000000001d03127d,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-爆文合集-星光款-系统-26.2.12,174913001,2026-02-12 09:49:37,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774862705,商品-白白胖胖-星光款-系统-新号-26.2.12,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,68ef7968000000000301210f,66f67e4c000000001d03127d,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-爆文合集-星光款-系统-26.2.12,174913001,2026-02-12 09:49:37,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774862704,商品-等了这么久-星光款-系统-新号-26.2.12,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,68ef797200000000030380e0,66f67e4c000000001d03127d,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-爆文合集-星光款-系统-26.2.12,174913001,2026-02-12 09:49:37,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774862703,商品-宝妈亲测-星光款-系统-日弘-26.2.12-新笔记-视频组,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,68ede2560000000004028b00,66f67e4c000000001d03127d,视频笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-爆文合集-星光款-系统-26.2.12,174913001,2026-02-12 09:49:37,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774862702,商品-说点大实话-星光款-系统-新号-26.2.12,审核状态异常,审核拒绝,通投,商品7日总支付ROI,笔记（商品组件）,694d0203000000001e0052ff,66f67e4c000000001d03127d,图文笔记,"687755254f80eb0001708800,6877576e9e83740001364bdb,687756e74f80eb000170b9f6,68930dd7eab7930001a7ae11",商品-爆文合集-星光款-系统-26.2.12,174913001,2026-02-12 09:49:37,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774849209,商品-一篇搞懂-合集款-孕期人群-日弘-26.2.12,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,697c0949000000002801dfff,66f67e4c000000001d03127d,图文笔记,"5c174c4846283910db893fd5,6469daecdb9efc0001207e99,641adab9a510be00014ac88e",商品-爆文潜力笔记合集-合集款-孕期人群-日弘-26.2.12,174912846,2026-02-12 09:40:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774849208,商品-燕窝也-合集款-孕期人群-日弘-26.2.12,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,672d88bf000000001d0385de,583691373460942ae8fc16bb,图文笔记,"6469daecdb9efc0001207e99,5c174c4846283910db893fd5,5badcb8246283915feab7570",商品-爆文潜力笔记合集-合集款-孕期人群-日弘-26.2.12,174912846,2026-02-12 09:40:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774849207,商品-燕窝新-合集款-孕期人群-日弘-26.2.12,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6735ba5f000000003c015663,583691373460942ae8fc16bb,图文笔记,"674969bfa7f7b300017224be,6469daecdb9efc0001207e99,5badcb8246283915feab7570",商品-爆文潜力笔记合集-合集款-孕期人群-日弘-26.2.12,174912846,2026-02-12 09:40:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774849206,商品-小白选-合集款-孕期人群-日弘-26.2.12,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,67af0cf3000000002803797b,66f67e4c000000001d03127d,图文笔记,"674969bfa7f7b300017224be,6469daecdb9efc0001207e99,5badcb8246283915feab7570",商品-爆文潜力笔记合集-合集款-孕期人群-日弘-26.2.12,174912846,2026-02-12 09:40:22,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774681354,商品-一篇搞懂-合集款-系统-日弘-26.2.12,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,697c0949000000002801dfff,66f67e4c000000001d03127d,图文笔记,"5c174c4846283910db893fd5,6469daecdb9efc0001207e99,641adab9a510be00014ac88e",商品-爆文潜力笔记合集-合集款-系统-日弘-26.2.12,174918758,2026-02-12 09:35:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774681353,商品-燕窝也-合集款-系统-日弘-26.2.12,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,672d88bf000000001d0385de,583691373460942ae8fc16bb,图文笔记,"6469daecdb9efc0001207e99,5c174c4846283910db893fd5,5badcb8246283915feab7570",商品-爆文潜力笔记合集-合集款-系统-日弘-26.2.12,174918758,2026-02-12 09:35:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774681352,商品-燕窝新-合集款-系统-日弘-26.2.12,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6735ba5f000000003c015663,583691373460942ae8fc16bb,图文笔记,"674969bfa7f7b300017224be,6469daecdb9efc0001207e99,5badcb8246283915feab7570",商品-爆文潜力笔记合集-合集款-系统-日弘-26.2.12,174918758,2026-02-12 09:35:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3774681351,商品-小白选-合集款-系统-日弘-26.2.12,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,67af0cf3000000002803797b,66f67e4c000000001d03127d,图文笔记,"674969bfa7f7b300017224be,6469daecdb9efc0001207e99,5badcb8246283915feab7570",商品-爆文潜力笔记合集-合集款-系统-日弘-26.2.12,174918758,2026-02-12 09:35:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3753371649,商品-解锁婆媳关系-马年礼盒-品牌&行业兴趣人群-日弘-26.2.9,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6969cf49000000001a0343cb,66f67e4c000000001d03127d,图文笔记,"6572791f75af9d000152ab9d,657277e89cf6bb00014e39c2,6572771a9cf6bb00014e363c",商品-潜力笔记合集-马年礼盒-品牌&行业兴趣人群-26.2.9,174411944,2026-02-09 13:47:55,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3753371648,商品-Miss Xu-马年礼盒-品牌&行业兴趣人群-达人-26.2.9,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69705529000000000903a4ca,56f80ef6aed758591f549b9c,视频笔记,"6572791f75af9d000152ab9d,657277e89cf6bb00014e39c2,6572771a9cf6bb00014e363c",商品-潜力笔记合集-马年礼盒-品牌&行业兴趣人群-26.2.9,174411944,2026-02-09 13:47:55,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3753371647,商品-守护在意的人-马年礼盒-品牌&行业兴趣人群-官号-26.2.9,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,695ccaef000000001a021a8f,583691373460942ae8fc16bb,图文笔记,"6572791f75af9d000152ab9d,657277e89cf6bb00014e39c2,6572771a9cf6bb00014e363c",商品-潜力笔记合集-马年礼盒-品牌&行业兴趣人群-26.2.9,174411944,2026-02-09 13:47:55,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3753371646,商品-小曾吃不饱-马年礼盒-品牌&行业兴趣人群-达人-26.2.9,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,6968d157000000000e03cc41,5b6d4a20c8adda00014cdc5d,图文笔记,"6572791f75af9d000152ab9d,657277e89cf6bb00014e39c2,6572771a9cf6bb00014e363c",商品-潜力笔记合集-马年礼盒-品牌&行业兴趣人群-26.2.9,174411944,2026-02-09 13:47:55,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3753371645,商品-杨丢丢DIUDIU-马年礼盒-品牌&行业兴趣人群-达人-26.2.9,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,696e25af000000000a03287b,58f2227750c4b411268677e4,视频笔记,"6572791f75af9d000152ab9d,657277e89cf6bb00014e39c2,6572771a9cf6bb00014e363c",商品-潜力笔记合集-马年礼盒-品牌&行业兴趣人群-26.2.9,174411944,2026-02-09 13:47:55,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
